particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
210,10,,,8283,-11300,<50,300-400,fiber/filament,brown,,,110,intensity.109,e42f6ddbda160f2a9b764f2a3475ce9e,0.871443845,0.7,TRUE,5.591589379,4,TRUE,TRUE,2,10,CCSL_March142022_a_top_100_201-2250010.CSV,CC BY-NC,intensity.109,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,cffae4be62f3973c4aa42aa2fb7d6344,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
211,11,,,8432,-11494,100-200,100-200,film,translucent,,,111,intensity.110,8cc79e3af239e30f74dbfbe1e1f698f6,0.900574561,0.7,TRUE,22.12044474,4,TRUE,TRUE,3,10,CCSL_March142022_a_top_100_201-2250011.CSV,CC BY-NC,intensity.110,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,006290d8efa06004c6e5ae30c3256c66,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
212,12,,,8174,-12516,200-300,400-500,fragment,brown,brown-white,,112,intensity.111,b2c045844d84dac75d8c3229375d753a,0.749738642,0.7,TRUE,6.049754235,4,TRUE,TRUE,4,10,CCSL_March142022_a_top_100_201-2250012.CSV,CC BY-NC,intensity.111,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4f2b330c57e695d8c9f812ec69794133,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
213,13,,,7975,-14680,200-300,200-300,fragment,brown,,,113,intensity.112,b08cc334650263edc924e6e07e33928c,0.804855124,0.7,TRUE,6.578457925,4,TRUE,TRUE,5,10,CCSL_March142022_a_top_100_201-2250013.CSV,CC BY-NC,intensity.112,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,85a36413c6be7ac823c84f4fae676019,6.110953563,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511144
214,14,,,8193,-18105,50-100,50-100,fragment,black,,,114,intensity.113,f119e27cded0dd0c3cf331cf4e304e9d,0.732176501,0.7,TRUE,9.139799954,4,TRUE,TRUE,6,10,CCSL_March142022_a_top_100_201-2250014.CSV,CC BY-NC,intensity.113,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,05cf7d7f3e39799504ca99980911c1f2,8.492332017,national renewable energy laboratory,,pvc-gf-2,,,,,,,,,,,transmittance,transmittance,,,,,,,,,,,,,,,,,,,,,,,,"janine, camryn, and madie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thick film,goodfellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyhaloolefins (vinylhalides),plastic,poly(vinyl chloride),polyhaloolefins (vinylhalides),0.824644909
215,15,,,8279,-19125,50-100,50-100,film,translucent,,,115,intensity.114,b2c045844d84dac75d8c3229375d753a,0.828450813,0.7,TRUE,6.83204093,4,TRUE,TRUE,7,10,CCSL_March142022_a_top_100_201-2250015.CSV,CC BY-NC,intensity.114,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d3df0775d927ee987bfa17e7320bcb40,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
216,16,,,8405,-19482,50-100,200-300,fragment,white ,,,116,intensity.115,8b652374b67d0b62bfaf6cce01d1c775,0.788480337,0.7,TRUE,12.75697516,4,TRUE,TRUE,8,10,CCSL_March142022_a_top_100_201-2250016.CSV,CC BY-NC,intensity.115,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,666049f5a622ce55fb6627cfdae2dead,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
217,17,,,8889,-17659,200-300,200-300,fragment,translucent,film?,,117,intensity.116,8cc79e3af239e30f74dbfbe1e1f698f6,0.906613901,0.7,TRUE,29.34908053,4,TRUE,TRUE,9,10,CCSL_March142022_a_top_100_201-2250017.CSV,CC BY-NC,intensity.116,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1a2627ffbfc477d93120f7140703bcdf,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
218,18,,,8789,-16776,100-200,200-300,film,translucent,,,118,intensity.117,5b0dd79fa633a504d5097262ae528e6a,0.798382245,0.7,TRUE,6.11006459,4,TRUE,TRUE,10,10,CCSL_March142022_a_top_100_201-2250018.CSV,CC BY-NC,intensity.117,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,70dc60a16d8fd199865be3955891467c,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
219,19,,,8690,-16279,50-100,100-200,fragment,translucent,,,119,intensity.118,8b652374b67d0b62bfaf6cce01d1c775,0.859794323,0.7,TRUE,18.36970235,4,TRUE,TRUE,11,10,CCSL_March142022_a_top_100_201-2250019.CSV,CC BY-NC,intensity.118,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,32d490ad8e2464e6a646587e86a1a80b,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
220,20,,,8478,-14740,<50,400-500,fiber/filament,translucent,,,120,intensity.119,e42f6ddbda160f2a9b764f2a3475ce9e,0.90400429,0.7,TRUE,6.543220505,4,TRUE,TRUE,12,10,CCSL_March142022_a_top_100_201-2250020.CSV,CC BY-NC,intensity.119,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,60c39251b857884567b284c566213379,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
221,21,,,8771,-13389,50-100,50-100,fragment,yellow,,,121,intensity.120,45e6b3d089c8f1eb3526bf27c9cdb633,0.857178157,0.7,TRUE,10.31830045,4,TRUE,TRUE,1,11,CCSL_March142022_a_top_100_201-2250021.CSV,CC BY-NC,intensity.120,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,73c24e951048554a6448b1b91a00f359,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
222,22,,,8707,-12195,50-100,200-300,film,translucent,translucent-gray,,122,intensity.121,8ad03edd1e4a4994da9b725ac9e858c6,0.701572928,0.7,TRUE,9.400845722,4,TRUE,TRUE,2,11,CCSL_March142022_a_top_100_201-2250022.CSV,CC BY-NC,intensity.121,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4c3c0674c88abe068741c10e2b471b01,8.241725629,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",transmission_6_c11_0,,,,,,,,,transmission,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.975410789
223,23,,,8692,-10663,50-100,50-100,fragment,translucent,,,123,intensity.122,8cc79e3af239e30f74dbfbe1e1f698f6,0.899056053,0.7,TRUE,21.26710116,4,TRUE,TRUE,3,11,CCSL_March142022_a_top_100_201-2250023.CSV,CC BY-NC,intensity.122,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d13940c442657e935d2ffb821f06e1b0,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
224,24,,,8705,-10350,50-100,50-100,film,translucent,,,124,intensity.123,8cc79e3af239e30f74dbfbe1e1f698f6,0.906979576,0.7,TRUE,18.09953608,4,TRUE,TRUE,4,11,CCSL_March142022_a_top_100_201-2250024.CSV,CC BY-NC,intensity.123,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1ceed1d8bbcba61c9bc7dfb37ec00e14,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
225,25,,,9136,-9209,200-300,200-300,film,brown,,,125,intensity.124,8b652374b67d0b62bfaf6cce01d1c775,0.855491365,0.7,TRUE,15.91819968,4,TRUE,TRUE,5,11,CCSL_March142022_a_top_100_201-2250025.CSV,CC BY-NC,intensity.124,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,feb016350587a7ff45c5233dc278fd90,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
226,1,,,9047,-105568,100-200,200-300,fragment,translucent,,,126,intensity.125,ce50f6e46198066847def3525d475688,0.819570966,0.7,TRUE,10.011634,4,TRUE,TRUE,6,11,CCSL_March142022_a_top_100_226-2380001.CSV,CC BY-NC,intensity.125,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1518dbd84c02936b8b1e60532753c91c,14.0054101,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",atr_7_f8_1,,,,,,,,,atr,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.989041871
227,2,,,9008,-12393,50-100,100-200,fragment,translucent,,,127,intensity.126,20e7623e4a4ef9243806aba7e9cd0133,0.833815175,0.7,TRUE,5.120170477,4,TRUE,TRUE,7,11,CCSL_March142022_a_top_100_226-2380002.CSV,CC BY-NC,intensity.126,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,546444012cec22d538cbb05d7f911b61,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
228,3,,,9186,-12384,50-100,50-100,fragment,translucent,,,128,intensity.127,a1eb6d5972b0e63dbcc042368b45e2e5,0.904177561,0.7,TRUE,23.59341438,4,TRUE,TRUE,8,11,CCSL_March142022_a_top_100_226-2380003.CSV,CC BY-NC,intensity.127,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,9527f7a0d14ae854b6038472c728e21a,25.19782432,kimmel_center,ftir,cornea porcine treated sample 6 slice 13 repeat,"organic materials, minerals, archeology",./collagen cornea porcine fresh.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.241058,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/11/2016 15:27:44,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.867586523
229,4,,,9148,-15124,100-200,100-200,fragment,white ,,,129,intensity.128,5b0dd79fa633a504d5097262ae528e6a,0.823765652,0.7,TRUE,8.973492898,4,TRUE,TRUE,9,11,CCSL_March142022_a_top_100_226-2380004.CSV,CC BY-NC,intensity.128,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,997843172e5828a09a1151bf7613a143,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
230,5,,,8962,-17149,50-100,50-100,fragment,white ,,,130,intensity.129,168ad6bbe951e5da24840ca141ee33d0,0.755364721,0.7,TRUE,7.072386278,4,TRUE,TRUE,10,11,CCSL_March142022_a_top_100_226-2380005.CSV,CC BY-NC,intensity.129,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,fd4863cc5cf9db551afdeeadced79a50,7.136739679,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.913668056
231,6,,,9009,-18529,50-100,50-100,film,translucent,,,131,intensity.130,c715f54ec194783e02adebbabbf527f4,0.751643931,0.7,TRUE,4.178323626,4,TRUE,TRUE,11,11,CCSL_March142022_a_top_100_226-2380006.CSV,CC BY-NC,intensity.130,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e9d10ce8c5ec4bf1ebdb6d1ff77fc7a1,6.507491644,usda,ftir,soil,soil,101733xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.984563924
232,7,,,9005,-18702,50-100,50-100,fragment,white ,white-brown,,132,intensity.131,b08cc334650263edc924e6e07e33928c,0.8059722,0.7,TRUE,3.555412372,4,FALSE,FALSE,12,11,CCSL_March142022_a_top_100_226-2380007.CSV,CC BY-NC,intensity.131,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,93c9afd67ee05daa32b9f776fc1c0ce8,6.110953563,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511144
233,8,,,9558,-16192,50-100,300-400,film,translucent,,,133,intensity.132,45080641d25796f832aa90164d100f86,0.816805602,0.7,TRUE,5.42891051,4,TRUE,TRUE,1,12,CCSL_March142022_a_top_100_226-2380008.CSV,CC BY-NC,intensity.132,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7bb0df733cb4c144558bd06084f173d2,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
234,9,,,9404,-15843,<50,900-1000,fiber/filament,translucent,,,134,intensity.133,45080641d25796f832aa90164d100f86,0.909725894,0.7,TRUE,7.097402252,4,TRUE,TRUE,2,12,CCSL_March142022_a_top_100_226-2380009.CSV,CC BY-NC,intensity.133,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7804cb2fe701bc3f549743baa4e2961b,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
